customer_id,type_of_client,education,marital_status,race,relationship_in_household,Quantity,Revenue,1st_qtr_qty,2nd_qtr_qty,3rd_qtr_qty,4th_qtr_qty,1st_qtr_rev,2nd_qtr_rev,3rd_qtr_rev,4th_qtr_rev,type_of_sale,duration_visit_month,frequency_of_visit_day,occupation_type,Country,employment_type
3253432968,NULL,Bachelors,Married-civ-spouse,White,Wife,171,563.93,130,41,0,0,317.78,246.15,0.00,0.00,No,3,35,Prof-specialty,United-States,State-gov
3255969980,NULL,Assoc-voc,Married-civ-spouse,White,Husband,147,416.23,38,0,0,109,108.20,0.00,0.00,308.03,No,9,81,Craft-repair,United-States,Federal-gov
3256694417,Wholesaler,HS-grad,Never-married,White,Own-child,405,1695.42,57,0,120,228,316.24,0.00,516.67,862.51,No,10,173,Sales,United-States,Private
3256910617,NULL,Some-college,Never-married,Black,Own-child,63,457.16,63,0,0,0,457.16,0.00,0.00,0.00,No,0,23,Handlers-cleaners,United-States,Private
3257683849,NULL,Bachelors,Never-married,White,Not-in-family,90,110.25,22,0,43,25,26.40,0.00,33.22,50.63,No,9,46,Tech-support,United-States,Private
3257835517,Wholesaler,Bachelors,Divorced,White,Not-in-family,113,257.41,-1,291,-279,102,-12.75,578.55,-520.29,211.90,No,9,80,Adm-clerical,United-States,Self-emp-not-inc
3259368356,Wholesaler,11th,Never-married,White,Own-child,353,1223.24,32,133,47,141,188.74,458.38,143.24,432.88,No,10,128,Handlers-cleaners,United-States,Private
3261475319,NULL,Some-college,Married-civ-spouse,White,Husband,-904,-828.08,0,0,0,-904,0.00,0.00,0.00,-828.08,return,0,202,Exec-managerial,United-States,Self-emp-inc
3261993310,NULL,5th-6th,Married-civ-spouse,White,Husband,480,201.60,0,0,480,0,0.00,0.00,201.60,0.00,No,0,1,Sales,Mexico,Private
3262231717,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,1517,5583.63,397,310,613,197,1678.93,1416.32,1576.62,911.76,No,11,437,Exec-managerial,United-States,Self-emp-not-inc
3263049042,NULL,Bachelors,Married-civ-spouse,White,Husband,73,265.85,73,0,0,0,265.85,0.00,0.00,0.00,No,0,24,Prof-specialty,United-States,Local-gov
3263496896,NULL,HS-grad,Never-married,White,Not-in-family,4523,4510.10,1742,1364,1417,0,1625.53,1622.26,1262.31,0.00,No,7,344,Sales,United-States,Private
3265386375,NULL,9th,Married-spouse-absent,Asian-Pac-Islander,Unmarried,178,966.22,-1,101,38,40,-285.91,735.50,214.05,302.58,No,11,94,Adm-clerical,Vietnam,Private
3265775439,NULL,Some-college,Divorced,White,Unmarried,18,74.28,0,0,18,0,0.00,0.00,74.28,0.00,No,0,8,Transport-moving,United-States,Local-gov
3267404481,NULL,Bachelors,Married-civ-spouse,White,Husband,85,141.79,8,68,9,0,-1.90,133.96,9.73,0.00,No,5,40,Sales,United-States,Private
3269756884,NULL,Some-college,Married-civ-spouse,Black,Husband,91,414.19,0,91,0,0,0.00,414.19,0.00,0.00,No,0,28,Craft-repair,United-States,Private
3270453650,NULL,1st-4th,Separated,White,Unmarried,285,1202.17,95,70,11,109,525.90,287.56,37.35,351.36,No,10,78,Machine-op-inspct,United-States,Private
3271849707,NULL,Some-college,Never-married,White,Own-child,245,696.08,104,75,28,38,274.96,188.88,143.70,88.54,No,7,93,Handlers-cleaners,United-States,Private
3272462827,NULL,Masters,Never-married,White,Unmarried,234,547.03,234,0,0,0,547.03,0.00,0.00,0.00,No,0,90,Prof-specialty,United-States,Local-gov
3273336278,NULL,Assoc-voc,Divorced,White,Not-in-family,201,533.29,0,73,0,128,0.00,131.98,0.00,401.31,No,6,115,Transport-moving,United-States,Private
3274472570,NULL,HS-grad,Divorced,White,Own-child,-1,-4.00,-1,0,0,0,-4.00,0.00,0.00,0.00,return,0,1,Sales,United-States,Private
3275464280,NULL,Bachelors,Married-civ-spouse,White,Wife,98,363.30,0,0,0,98,0.00,0.00,0.00,363.30,No,0,35,Sales,United-States,Private
3277135300,Wholesaler,Assoc-voc,Divorced,White,Unmarried,64,135.31,0,0,0,64,0.00,0.00,0.00,135.31,No,0,52,Prof-specialty,United-States,Private
3277721455,NULL,HS-grad,Never-married,White,Own-child,21,102.55,0,21,0,0,0.00,102.55,0.00,0.00,No,0,10,Other-service,United-States,Private
3277898044,NULL,9th,Divorced,White,Not-in-family,556,1316.53,89,159,137,171,249.37,335.20,311.19,420.77,No,9,115,Transport-moving,United-States,Private
3279479140,NULL,Bachelors,Married-civ-spouse,White,Wife,27,151.65,0,0,0,27,0.00,0.00,0.00,151.65,No,0,9,Sales,Puerto-Rico,Private
3279825289,Wholesaler,10th,Never-married,White,Not-in-family,34,163.98,0,0,0,34,0.00,0.00,0.00,163.98,No,0,10,Transport-moving,United-States,Private
3282156897,NULL,Assoc-voc,Married-civ-spouse,White,Husband,26,72.90,0,26,0,0,0.00,72.90,0.00,0.00,No,0,12,Craft-repair,United-States,Private
3284482656,NULL,HS-grad,Married-civ-spouse,White,Husband,825,1802.66,401,263,0,161,863.76,397.39,0.00,541.51,No,11,186,Sales,United-States,Private
3285524866,NULL,12th,Never-married,White,Own-child,11,62.35,11,0,0,0,62.35,0.00,0.00,0.00,No,0,5,Sales,United-States,Private
3286295568,NULL,HS-grad,Never-married,White,Not-in-family,1237,1401.08,400,132,286,419,281.89,182.93,630.39,305.87,No,11,186,Handlers-cleaners,United-States,Private
3286393538,NULL,HS-grad,Divorced,White,Unmarried,16,76.03,0,0,6,10,0.00,0.00,37.65,38.38,No,1,8,Exec-managerial,United-States,Private
3287190802,NULL,Bachelors,Never-married,White,Not-in-family,632,788.67,37,0,237,358,49.34,0.00,205.67,533.66,No,9,93,Prof-specialty,United-States,Private
3287615177,NULL,HS-grad,Married-civ-spouse,White,Husband,1603,6515.85,303,276,389,635,1397.21,1006.78,1396.11,2715.75,No,11,853,Handlers-cleaners,United-States,Private
3287907686,NULL,HS-grad,Married-civ-spouse,Amer-Indian-Eskimo,Husband,1228,3606.97,336,267,434,191,949.17,973.52,1084.07,600.21,No,10,346,Adm-clerical,United-States,Private
3289898919,NULL,Some-college,Married-civ-spouse,White,Husband,-76,-581.40,-76,0,0,0,-581.40,0.00,0.00,0.00,return,0,1,Machine-op-inspct,United-States,Private
3291069324,Wholesaler,10th,Divorced,White,Not-in-family,231,562.81,42,21,0,168,87.50,79.27,0.00,396.04,No,11,84,Handlers-cleaners,United-States,Private
3292665656,Wholesaler,Some-college,Never-married,Black,Own-child,339,702.83,0,112,0,227,0.00,214.87,0.00,487.96,No,5,111,Adm-clerical,United-States,Private
3292846077,NULL,Bachelors,Married-civ-spouse,White,Husband,122,331.98,0,0,0,122,0.00,0.00,0.00,331.98,No,0,32,Tech-support,United-States,Private
3296097768,NULL,HS-grad,Divorced,White,Not-in-family,38,92.59,0,40,-2,0,0.00,95.11,-2.52,0.00,No,2,12,Exec-managerial,United-States,Self-emp-not-inc
3297029151,NULL,HS-grad,Married-civ-spouse,Asian-Pac-Islander,Husband,59,305.40,0,17,0,42,0.00,118.95,0.00,186.45,No,5,21,Sales,Germany,Self-emp-inc
3297695838,NULL,HS-grad,Married-civ-spouse,White,Husband,223,537.37,223,0,0,0,537.37,0.00,0.00,0.00,No,0,54,Tech-support,United-States,Federal-gov
3300072232,NULL,Doctorate,Never-married,White,Not-in-family,40,22.37,0,0,40,0,0.00,0.00,22.37,0.00,No,0,16,Prof-specialty,United-States,Private
3300683304,NULL,Some-college,Never-married,White,Own-child,476,1713.75,0,69,307,100,0.00,275.09,1129.14,309.52,No,6,149,Sales,United-States,Private
3301007909,NULL,Masters,Married-civ-spouse,White,Husband,63,235.15,0,63,0,0,0.00,235.15,0.00,0.00,No,0,20,Craft-repair,Mexico,Private
3307443018,NULL,Assoc-acdm,Never-married,White,Own-child,188,1125.01,262,65,-139,0,1123.51,134.65,-133.15,0.00,No,7,87,Sales,United-States,Private
3308981430,Wholesaler,HS-grad,Widowed,White,Unmarried,180,560.51,0,70,31,79,0.00,266.80,116.51,177.20,No,6,45,Other-service,United-States,Private
3310954699,Wholesaler,Some-college,Never-married,White,Own-child,330,687.88,0,103,105,122,0.00,243.81,204.25,239.82,No,6,92,Sales,United-States,Private
3311185025,Wholesaler,Masters,Married-civ-spouse,White,Husband,70,193.70,0,0,0,70,0.00,0.00,0.00,193.70,No,0,19,Machine-op-inspct,United-States,Private
3311452618,Wholesaler,7th-8th,Divorced,White,Not-in-family,1994,1801.27,819,455,68,652,503.45,335.47,119.21,843.14,No,11,125,Handlers-cleaners,United-States,Private
3311862402,NULL,Masters,Never-married,White,Not-in-family,31,95.83,0,0,0,31,0.00,0.00,0.00,95.83,No,0,10,Prof-specialty,United-States,Private
3312881470,NULL,Some-college,Married-civ-spouse,White,Husband,857,1244.30,172,277,156,252,355.92,311.73,183.62,393.03,No,10,38,Craft-repair,United-States,Self-emp-not-inc
3313088633,Wholesaler,Masters,Married-civ-spouse,White,Husband,941,2609.77,218,60,157,506,889.70,165.50,276.65,1277.92,No,11,314,Exec-managerial,United-States,Federal-gov
3313345632,Personal,Bachelors,Divorced,White,Not-in-family,41,37.54,0,0,0,41,0.00,0.00,0.00,37.54,No,0,11,Sales,United-States,Private
3313427897,NULL,Bachelors,Never-married,White,Not-in-family,572,1775.63,392,180,0,0,1362.15,413.48,0.00,0.00,No,5,253,Farming-fishing,United-States,Private
3314296620,NULL,10th,Never-married,White,Own-child,37,136.70,17,0,0,20,53.15,0.00,0.00,83.55,No,8,13,Other-service,United-States,Self-emp-inc
3315398696,NULL,Some-college,Married-civ-spouse,White,Husband,-12,-30.60,0,0,0,-12,0.00,0.00,0.00,-30.60,return,0,1,Tech-support,United-States,Private
3320973811,NULL,9th,Married-civ-spouse,Black,Husband,52,167.01,0,0,52,0,0.00,0.00,167.01,0.00,No,0,13,Farming-fishing,United-States,Private
3321494300,NULL,Some-college,Never-married,White,Own-child,66,237.50,0,66,0,0,0.00,237.50,0.00,0.00,No,0,13,Adm-clerical,United-States,Local-gov
3322043972,NULL,Bachelors,Married-civ-spouse,White,Husband,461,401.11,0,0,401,60,0.00,0.00,289.65,111.46,No,4,15,Sales,United-States,Private
3322245900,NULL,Bachelors,Married-civ-spouse,Black,Husband,90,392.95,19,14,27,30,80.20,78.75,127.03,106.97,No,8,33,Sales,United-States,Private
3322697763,NULL,HS-grad,Never-married,White,Own-child,66,109.96,0,66,0,0,0.00,109.96,0.00,0.00,No,0,34,Craft-repair,United-States,Private
3324096380,NULL,HS-grad,Married-civ-spouse,White,Husband,113,377.77,0,32,0,81,0.00,118.26,0.00,259.51,No,7,42,Protective-serv,United-States,Self-emp-inc
3325107207,NULL,HS-grad,Widowed,White,Not-in-family,27,72.42,0,0,0,27,0.00,0.00,0.00,72.42,No,0,12,Sales,United-States,Private
3325496876,NULL,Bachelors,Never-married,White,Own-child,3516,10880.40,-68,330,611,2643,88.53,1424.88,2289.01,7077.98,No,11,210,Sales,United-States,Private
3325981987,NULL,HS-grad,Divorced,White,Unmarried,-100,-255.00,-100,0,0,0,-255.00,0.00,0.00,0.00,return,0,2,Machine-op-inspct,United-States,Private
3326197875,NULL,HS-grad,Never-married,White,Own-child,177,713.79,0,47,0,130,0.00,292.65,0.00,421.14,No,7,53,Sales,United-States,Private
3327976688,NULL,HS-grad,Married-civ-spouse,White,Husband,88,515.56,0,0,46,42,0.00,0.00,259.83,255.73,No,3,30,Exec-managerial,United-States,Self-emp-inc
3328217272,NULL,Masters,Married-civ-spouse,White,Wife,462,865.30,60,157,15,230,145.43,342.02,83.15,294.70,No,11,70,Prof-specialty,United-States,Self-emp-not-inc
3330108213,NULL,HS-grad,Married-spouse-absent,White,Not-in-family,583,1557.50,90,196,93,204,281.15,593.72,181.73,500.90,No,10,164,Exec-managerial,United-States,Private
3331519109,Wholesaler,Some-college,Never-married,White,Not-in-family,19,109.93,19,0,0,0,109.93,0.00,0.00,0.00,No,0,14,Adm-clerical,United-States,Private
3332032482,NULL,Some-college,Divorced,White,Unmarried,-55,131.09,70,140,63,-328,68.61,175.45,84.39,-197.36,No,9,131,Adm-clerical,United-States,Private
3333185020,NULL,Some-college,Divorced,White,Other-relative,84,216.16,0,0,0,84,0.00,0.00,0.00,216.16,No,0,21,Craft-repair,United-States,Private
3333970076,NULL,Some-college,Married-civ-spouse,White,Husband,469,1854.93,253,116,100,0,939.32,483.00,432.61,0.00,No,6,109,Other-service,United-States,Self-emp-not-inc
3334078172,NULL,Some-college,Never-married,White,Own-child,12,28.97,0,0,0,12,0.00,0.00,0.00,28.97,No,0,7,Other-service,United-States,Private
3335406773,NULL,11th,Never-married,White,Own-child,1267,5006.05,116,142,306,703,441.68,627.44,1194.10,2742.83,No,10,363,Sales,United-States,Private
3337086391,NULL,Prof-school,Married-spouse-absent,White,Not-in-family,22,134.80,0,22,0,0,0.00,134.80,0.00,0.00,No,0,8,Prof-specialty,United-States,Private
3337137542,NULL,HS-grad,Married-civ-spouse,White,Husband,1156,833.44,0,0,1156,0,0.00,0.00,833.44,0.00,No,1,6,Sales,Canada,Private
3337460001,NULL,Bachelors,Married-civ-spouse,White,Husband,57,309.09,57,0,0,0,309.09,0.00,0.00,0.00,No,2,15,Sales,United-States,Private
3338001419,NULL,1st-4th,Never-married,White,Not-in-family,328,956.85,0,0,140,188,0.00,0.00,429.40,527.45,No,3,121,Craft-repair,Guatemala,Private
3338508489,NULL,Bachelors,Married-spouse-absent,Other,Not-in-family,51,160.01,0,51,0,0,0.00,160.01,0.00,0.00,No,0,15,Transport-moving,India,Private
3339441131,Wholesaler,HS-grad,Married-civ-spouse,White,Wife,302,139.99,0,26,152,124,0.00,12.94,65.03,62.02,No,4,26,Adm-clerical,United-States,Local-gov
3341351924,Wholesaler,Some-college,Never-married,White,Not-in-family,31,125.19,0,0,0,31,0.00,0.00,0.00,125.19,No,0,20,Sales,United-States,Private
3341506316,NULL,HS-grad,Divorced,White,Unmarried,25,88.50,0,0,0,25,0.00,0.00,0.00,88.50,No,0,8,Exec-managerial,United-States,Private
3341685739,NULL,Bachelors,Never-married,White,Not-in-family,61,331.85,0,0,61,0,0.00,0.00,331.85,0.00,No,0,23,Adm-clerical,United-States,Private
3341972718,NULL,11th,Separated,White,Other-relative,100,340.02,0,0,64,36,0.00,0.00,204.16,135.86,No,2,27,Machine-op-inspct,United-States,Private
3342133796,NULL,Bachelors,Never-married,Black,Not-in-family,87,191.56,0,65,0,22,0.00,134.75,0.00,56.81,No,4,28,Protective-serv,Puerto-Rico,State-gov
3343020075,Wholesaler,Some-college,Married-civ-spouse,White,Husband,163,247.25,0,0,0,163,0.00,0.00,0.00,247.25,No,1,61,Adm-clerical,United-States,Private
3343617941,NULL,Assoc-voc,Married-civ-spouse,White,Other-relative,958,1709.13,0,0,173,785,0.00,0.00,321.13,1388.00,No,5,364,Other-service,United-States,Private
3343697269,NULL,Bachelors,Married-civ-spouse,White,Husband,126,395.31,67,0,59,0,230.75,0.00,164.56,0.00,No,4,30,Prof-specialty,United-States,Federal-gov
3344526406,NULL,Some-college,Married-civ-spouse,White,Wife,154,305.02,0,0,154,0,0.00,0.00,305.02,0.00,No,0,87,Adm-clerical,United-States,Private
3345094782,NULL,HS-grad,Married-civ-spouse,White,Husband,288,643.46,135,76,0,77,313.52,201.97,0.00,127.97,No,7,116,Machine-op-inspct,Puerto-Rico,Private
3346338706,NULL,Some-college,Married-civ-spouse,White,Husband,847,2069.83,0,658,0,189,0.00,1572.72,0.00,497.11,No,8,290,Craft-repair,United-States,Private
3349541720,NULL,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Husband,32,117.34,0,-24,30,26,0.00,-40.56,58.50,99.40,No,5,24,Prof-specialty,United-States,Private
3350503302,NULL,HS-grad,Separated,White,Unmarried,642,1652.91,0,588,54,0,0.00,1503.77,149.14,0.00,No,5,29,Machine-op-inspct,United-States,Private
3350972194,Personal,Some-college,Married-civ-spouse,White,Wife,-5,-28.55,0,0,-4,-1,0.00,0.00,-15.80,-12.75,return,2,2,Adm-clerical,United-States,Private
3353045710,NULL,11th,Never-married,Black,Own-child,260,350.18,260,0,0,0,350.18,0.00,0.00,0.00,No,0,4,Adm-clerical,United-States,Private
3357512342,Wholesaler,Assoc-voc,Married-civ-spouse,White,Wife,10765,15110.89,2220,3408,2114,3023,3223.33,5255.85,2190.82,4440.89,No,11,339,Sales,United-States,Private
3358344224,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,20,78.28,0,0,13,7,0.00,0.00,57.63,20.65,No,2,15,Machine-op-inspct,United-States,Private
3358401925,NULL,Bachelors,Never-married,White,Own-child,274,758.96,122,0,90,62,354.78,0.00,187.20,216.98,No,9,50,Exec-managerial,United-States,Private
3358437861,Wholesaler,Some-college,Divorced,White,Not-in-family,580,1736.26,276,0,183,121,874.60,0.00,490.22,371.44,No,11,152,Handlers-cleaners,United-States,Private
3358574237,NULL,Some-college,Married-civ-spouse,White,Wife,1198,2635.53,345,423,255,175,784.82,968.34,484.06,398.31,No,11,293,Adm-clerical,United-States,Private
3358919106,NULL,11th,Divorced,White,Not-in-family,46,152.02,30,3,0,13,76.72,32.85,0.00,42.45,No,8,10,Machine-op-inspct,United-States,Private
3359622617,NULL,HS-grad,Married-civ-spouse,White,Husband,125,264.70,0,0,0,125,0.00,0.00,0.00,264.70,No,0,71,Machine-op-inspct,United-States,Private
3361075184,NULL,Masters,Divorced,White,Unmarried,166,370.96,0,152,14,0,0.00,284.26,86.70,0.00,No,4,26,Prof-specialty,United-States,State-gov
3361152941,NULL,Bachelors,Married-civ-spouse,White,Wife,91,227.02,0,91,0,0,0.00,227.02,0.00,0.00,No,0,22,Prof-specialty,United-States,Self-emp-not-inc
3362031021,NULL,Some-college,Married-civ-spouse,White,Husband,87,132.95,0,0,0,87,0.00,0.00,0.00,132.95,No,0,54,Exec-managerial,United-States,Private
3362434361,Wholesaler,Bachelors,Married-civ-spouse,White,Husband,106,354.69,33,0,26,47,117.61,0.00,78.22,158.86,No,7,37,Craft-repair,United-States,Private
3362759719,NULL,Some-college,Married-civ-spouse,White,Husband,298,817.26,-14,143,38,131,-32.85,413.63,59.24,377.24,No,11,105,Craft-repair,United-States,Private
3367051023,NULL,Bachelors,Married-spouse-absent,Black,Other-relative,11,36.51,0,11,0,0,0.00,36.51,0.00,0.00,No,1,7,Other-service,Haiti,Private
3367607117,NULL,Masters,Married-civ-spouse,White,Husband,120,311.02,0,0,120,0,0.00,0.00,311.02,0.00,No,0,40,Exec-managerial,United-States,Private
3367644530,Wholesaler,HS-grad,Divorced,White,Unmarried,586,1241.15,161,132,144,149,334.13,296.65,334.34,276.03,No,7,123,Other-service,United-States,Private
3369025333,NULL,HS-grad,Married-civ-spouse,White,Wife,185,806.96,0,0,0,185,0.00,0.00,0.00,806.96,No,2,52,Adm-clerical,United-States,Private
3369431303,NULL,Masters,Married-civ-spouse,White,Husband,296,765.98,0,0,296,0,0.00,0.00,765.98,0.00,No,0,77,Prof-specialty,United-States,Private
3369641537,NULL,Some-college,Married-civ-spouse,White,Husband,539,1505.09,173,0,245,121,499.60,0.00,674.03,331.46,No,9,200,Craft-repair,United-States,Private
3370653909,NULL,HS-grad,Never-married,White,Own-child,20,94.00,20,0,0,0,94.00,0.00,0.00,0.00,No,0,6,Sales,Mexico,Private
3370739757,NULL,Masters,Married-civ-spouse,White,Husband,-1,-1.45,0,0,0,-1,0.00,0.00,0.00,-1.45,return,0,1,Exec-managerial,United-States,State-gov
3373923684,Wholesaler,HS-grad,Separated,Black,Unmarried,129,365.29,0,0,0,129,0.00,0.00,0.00,365.29,No,0,29,Craft-repair,United-States,Private
3378355396,NULL,9th,Married-civ-spouse,White,Husband,7,30.72,2,4,1,0,7.50,15.80,7.42,0.00,No,5,6,Machine-op-inspct,Puerto-Rico,Private
3379047609,NULL,HS-grad,Divorced,White,Not-in-family,14,42.46,0,0,14,0,0.00,0.00,42.46,0.00,No,0,7,Machine-op-inspct,United-States,Private
3379429069,NULL,HS-grad,Widowed,White,Other-relative,2184,5361.59,90,847,1197,50,239.03,2012.67,2907.96,201.93,No,11,777,Sales,United-States,Private
3379878559,NULL,Some-college,Never-married,White,Own-child,558,1263.45,0,120,342,96,0.00,324.30,692.79,246.36,No,7,85,Transport-moving,United-States,Private
3380066868,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,589,1058.56,0,0,0,589,0.00,0.00,0.00,1058.56,No,2,74,Craft-repair,United-States,Private
3382394698,NULL,HS-grad,Never-married,White,Unmarried,47,205.25,0,0,0,47,0.00,0.00,0.00,205.25,No,0,9,Craft-repair,United-States,Private
3384463715,NULL,Assoc-voc,Married-civ-spouse,White,Husband,156,145.20,0,0,156,0,0.00,0.00,145.20,0.00,No,0,13,Handlers-cleaners,United-States,Private
3384777398,NULL,HS-grad,Married-civ-spouse,White,Husband,326,794.47,0,101,225,0,0.00,263.48,530.99,0.00,No,4,104,Craft-repair,United-States,Private
3385455662,NULL,HS-grad,Divorced,White,Not-in-family,92,65.05,42,0,50,0,39.72,0.00,25.33,0.00,No,8,43,Sales,United-States,Private
3385851098,NULL,HS-grad,Married-civ-spouse,White,Husband,204,270.79,107,97,0,0,146.64,124.15,0.00,0.00,No,3,76,Craft-repair,United-States,Private
3387347487,NULL,Some-college,Married-civ-spouse,White,Husband,5312,2111.31,1761,0,3155,396,564.62,0.00,928.48,618.21,No,8,88,Craft-repair,United-States,Private
3388147396,NULL,Some-college,Never-married,White,Other-relative,94,308.32,0,0,75,19,0.00,0.00,253.45,54.87,No,4,35,Adm-clerical,United-States,Federal-gov
3388426863,NULL,HS-grad,Married-civ-spouse,White,Husband,31,58.50,0,0,31,0,0.00,0.00,58.50,0.00,No,0,9,Handlers-cleaners,United-States,Private
3389831324,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,29001,24824.25,7812,11097,2260,7832,4428.96,6855.69,2532.40,11007.20,No,10,42,Machine-op-inspct,United-States,Private
3390266500,NULL,Bachelors,Married-civ-spouse,White,Wife,216,473.57,0,54,80,82,0.00,87.84,203.24,182.49,No,6,70,Exec-managerial,United-States,Private
3391911690,NULL,Bachelors,Married-civ-spouse,White,Wife,77,256.79,0,45,32,0,0.00,160.76,96.03,0.00,No,3,27,Other-service,Poland,Private
3391950003,NULL,HS-grad,Married-civ-spouse,White,Husband,-1,7.01,0,0,-1,0,0.00,0.00,7.01,0.00,No,0,5,Craft-repair,United-States,State-gov
3395144278,NULL,Assoc-acdm,Married-civ-spouse,White,Husband,182,662.30,0,0,182,0,0.00,0.00,662.30,0.00,No,0,56,Sales,United-States,Private
3395661006,NULL,Some-college,Never-married,White,Own-child,313,642.59,0,0,313,0,0.00,0.00,642.59,0.00,No,2,60,Tech-support,United-States,Private
3395783188,NULL,12th,Never-married,Black,Own-child,42,109.89,0,0,42,0,0.00,0.00,109.89,0.00,No,0,29,Other-service,United-States,Private
3396916997,NULL,HS-grad,Never-married,Black,Unmarried,50,117.04,0,50,0,0,0.00,117.04,0.00,0.00,No,0,13,Other-service,United-States,Private
3397086610,NULL,Some-college,Never-married,White,Own-child,50,203.95,51,0,0,-1,206.50,0.00,0.00,-2.55,No,11,16,Sales,United-States,Private
3397369830,NULL,11th,Never-married,White,Not-in-family,254,588.20,0,0,0,254,0.00,0.00,0.00,588.20,No,0,128,Machine-op-inspct,United-States,Private
3397932262,NULL,Some-college,Married-civ-spouse,White,Husband,40,171.80,40,0,0,0,171.80,0.00,0.00,0.00,No,0,19,Prof-specialty,United-States,Private
3398247096,Wholesaler,HS-grad,Never-married,White,Own-child,50,74.58,0,0,0,50,0.00,0.00,0.00,74.58,No,0,15,Farming-fishing,United-States,Local-gov
3399394180,NULL,Masters,Never-married,White,Not-in-family,88,486.31,0,0,0,88,0.00,0.00,0.00,486.31,No,0,29,Exec-managerial,United-States,State-gov
3400497661,Wholesaler,HS-grad,Divorced,White,Unmarried,700,3644.89,462,68,96,74,2594.91,266.72,495.82,287.44,No,8,174,Tech-support,United-States,Federal-gov
3400540136,NULL,HS-grad,Never-married,White,Own-child,225,1029.85,47,33,89,56,278.65,231.95,200.25,319.00,No,9,54,Other-service,United-States,Private
3404500698,NULL,HS-grad,Married-civ-spouse,White,Husband,174,366.08,0,0,0,174,0.00,0.00,0.00,366.08,No,0,53,Sales,United-States,Private
3406176377,NULL,HS-grad,Never-married,White,Not-in-family,249,1060.28,-15,79,62,123,-13.40,334.20,243.74,495.74,No,11,90,Machine-op-inspct,United-States,Private
3406794617,NULL,HS-grad,Married-civ-spouse,White,Husband,53,243.37,55,-2,0,0,268.27,-24.90,0.00,0.00,No,3,30,Craft-repair,United-States,Self-emp-inc
3407243465,NULL,Masters,Married-civ-spouse,Asian-Pac-Islander,Husband,172,725.06,0,47,28,97,0.00,263.15,111.50,350.41,No,5,88,Prof-specialty,India,Private
3407775599,Wholesaler,11th,Never-married,White,Not-in-family,-33,-52.58,0,0,38,-71,0.00,0.00,82.38,-134.96,return,1,20,Craft-repair,United-States,Private
3409303397,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,997,2218.37,0,351,310,336,0.00,720.82,642.81,854.74,No,8,417,Transport-moving,United-States,Private
3409447373,Wholesaler,Prof-school,Married-civ-spouse,Asian-Pac-Islander,Wife,202,607.29,147,103,0,-48,420.69,312.00,0.00,-125.40,No,8,78,Prof-specialty,United-States,Private
3409511403,NULL,7th-8th,Married-civ-spouse,White,Husband,146,514.88,0,0,96,50,0.00,0.00,353.98,160.90,No,4,52,Machine-op-inspct,United-States,Private
3412319231,NULL,Some-college,Married-civ-spouse,White,Wife,346,735.10,188,94,64,0,402.18,212.00,120.92,0.00,No,8,153,Exec-managerial,United-States,Self-emp-not-inc
3413489358,NULL,HS-grad,Married-civ-spouse,White,Husband,25,60.89,0,0,0,25,0.00,0.00,0.00,60.89,No,0,6,Tech-support,United-States,Federal-gov
3414007082,NULL,Some-college,Married-civ-spouse,Asian-Pac-Islander,Husband,-18,-19.61,0,-18,0,0,0.00,-19.61,0.00,0.00,return,0,4,Craft-repair,United-States,Self-emp-not-inc
3416206292,NULL,Some-college,Never-married,White,Not-in-family,426,1548.54,279,71,76,0,962.85,211.69,374.00,0.00,No,8,128,Protective-serv,United-States,Local-gov
3417484843,Wholesaler,HS-grad,Divorced,White,Not-in-family,371,1486.99,192,0,0,179,771.28,0.00,0.00,715.71,No,10,119,Craft-repair,United-States,Private
3417752814,NULL,Bachelors,Married-civ-spouse,White,Husband,131,388.97,84,0,0,47,252.34,0.00,0.00,136.63,No,8,28,Exec-managerial,United-States,Self-emp-inc
3419272846,NULL,Some-college,Married-civ-spouse,White,Husband,1216,1421.34,0,0,641,575,0.00,0.00,832.72,588.62,No,3,189,Exec-managerial,United-States,Private
3419693036,Wholesaler,Bachelors,Never-married,Black,Own-child,640,906.69,165,110,95,270,212.33,128.80,127.61,437.95,No,8,150,Adm-clerical,United-States,Private
3420800675,NULL,Bachelors,Divorced,White,Not-in-family,68,223.68,37,17,14,0,113.25,52.23,58.20,0.00,No,7,28,Tech-support,United-States,Private
3421023197,NULL,Some-college,Never-married,White,Unmarried,20,89.00,0,20,0,0,0.00,89.00,0.00,0.00,No,0,4,Tech-support,United-States,Private
3422127389,NULL,Assoc-voc,Never-married,White,Not-in-family,174,512.99,0,0,96,78,0.00,0.00,252.89,260.10,No,3,58,Other-service,United-States,Local-gov
3422557239,NULL,Bachelors,Married-civ-spouse,White,Husband,379,606.43,116,263,0,0,220.97,385.46,0.00,0.00,No,3,183,Exec-managerial,United-States,Private
3422745649,NULL,Bachelors,Married-civ-spouse,White,Husband,16,47.20,6,10,0,0,11.70,35.50,0.00,0.00,No,3,4,Exec-managerial,United-States,Private
