customer_id,type_of_client,education,marital_status,Revenue,type_of_sale,occupation_type,Country,employment_type
3384777398,NULL,HS-grad,Married-civ-spouse,794.47,No,Craft-repair,United-States,Private
3385455662,NULL,HS-grad,Divorced,65.05,No,Sales,United-States,Private
3385851098,NULL,HS-grad,Married-civ-spouse,270.79,No,Craft-repair,United-States,Private
3387347487,NULL,Some-college,Married-civ-spouse,2111.31,No,Craft-repair,United-States,Private
3388147396,NULL,Some-college,Never-married,308.32,No,Adm-clerical,United-States,Federal-gov
3388426863,NULL,HS-grad,Married-civ-spouse,58.50,No,Handlers-cleaners,United-States,Private
3389831324,Wholesaler,HS-grad,Married-civ-spouse,24824.25,No,Machine-op-inspct,United-States,Private
3390266500,NULL,Bachelors,Married-civ-spouse,473.57,No,Exec-managerial,United-States,Private
3391911690,NULL,Bachelors,Married-civ-spouse,256.79,No,Other-service,Poland,Private
3391950003,NULL,HS-grad,Married-civ-spouse,7.01,No,Craft-repair,United-States,State-gov
3395144278,NULL,Assoc-acdm,Married-civ-spouse,662.30,No,Sales,United-States,Private
3395661006,NULL,Some-college,Never-married,642.59,No,Tech-support,United-States,Private
3395783188,NULL,12th,Never-married,109.89,No,Other-service,United-States,Private
3396916997,NULL,HS-grad,Never-married,117.04,No,Other-service,United-States,Private
3397086610,NULL,Some-college,Never-married,203.95,No,Sales,United-States,Private
3397369830,NULL,11th,Never-married,588.20,No,Machine-op-inspct,United-States,Private
3397932262,NULL,Some-college,Married-civ-spouse,171.80,No,Prof-specialty,United-States,Private
3398247096,Wholesaler,HS-grad,Never-married,74.58,No,Farming-fishing,United-States,Local-gov
3399394180,NULL,Masters,Never-married,486.31,No,Exec-managerial,United-States,State-gov
3400497661,Wholesaler,HS-grad,Divorced,3644.89,No,Tech-support,United-States,Federal-gov
3400540136,NULL,HS-grad,Never-married,1029.85,No,Other-service,United-States,Private
3404500698,NULL,HS-grad,Married-civ-spouse,366.08,No,Sales,United-States,Private
3406176377,NULL,HS-grad,Never-married,1060.28,No,Machine-op-inspct,United-States,Private
3406794617,NULL,HS-grad,Married-civ-spouse,243.37,No,Craft-repair,United-States,Self-emp-inc
3407243465,NULL,Masters,Married-civ-spouse,725.06,No,Prof-specialty,India,Private
3407775599,Wholesaler,11th,Never-married,-52.58,return,Craft-repair,United-States,Private
3409303397,Wholesaler,HS-grad,Married-civ-spouse,2218.37,No,Transport-moving,United-States,Private
3409447373,Wholesaler,Prof-school,Married-civ-spouse,607.29,No,Prof-specialty,United-States,Private
3409511403,NULL,7th-8th,Married-civ-spouse,514.88,No,Machine-op-inspct,United-States,Private
3412319231,NULL,Some-college,Married-civ-spouse,735.10,No,Exec-managerial,United-States,Self-emp-not-inc
3413489358,NULL,HS-grad,Married-civ-spouse,60.89,No,Tech-support,United-States,Federal-gov
3414007082,NULL,Some-college,Married-civ-spouse,-19.61,return,Craft-repair,United-States,Self-emp-not-inc
3416206292,NULL,Some-college,Never-married,1548.54,No,Protective-serv,United-States,Local-gov
3417484843,Wholesaler,HS-grad,Divorced,1486.99,No,Craft-repair,United-States,Private
3417752814,NULL,Bachelors,Married-civ-spouse,388.97,No,Exec-managerial,United-States,Self-emp-inc
3419272846,NULL,Some-college,Married-civ-spouse,1421.34,No,Exec-managerial,United-States,Private
3419693036,Wholesaler,Bachelors,Never-married,906.69,No,Adm-clerical,United-States,Private
3420800675,NULL,Bachelors,Divorced,223.68,No,Tech-support,United-States,Private
3421023197,NULL,Some-college,Never-married,89.00,No,Tech-support,United-States,Private
3422127389,NULL,Assoc-voc,Never-married,512.99,No,Other-service,United-States,Local-gov
3422557239,NULL,Bachelors,Married-civ-spouse,606.43,No,Exec-managerial,United-States,Private
3422745649,NULL,Bachelors,Married-civ-spouse,47.20,No,Exec-managerial,United-States,Private
3422788614,NULL,Assoc-acdm,Never-married,373.17,No,Tech-support,United-States,Private
3425018032,NULL,Assoc-acdm,Divorced,-102.45,return,Sales,United-States,Private
3425152953,NULL,HS-grad,Married-civ-spouse,78.49,No,Sales,United-States,Private
3426853509,NULL,HS-grad,Married-civ-spouse,1560.51,No,Craft-repair,United-States,Private
3427774590,NULL,Bachelors,Married-civ-spouse,1037.64,No,Craft-repair,Philippines,Local-gov
3428388555,NULL,Bachelors,Married-civ-spouse,428.94,No,Prof-specialty,United-States,Self-emp-inc
3429998449,NULL,HS-grad,Divorced,174.75,No,Transport-moving,United-States,Private
3430073309,NULL,HS-grad,Separated,4117.29,No,Handlers-cleaners,United-States,Federal-gov
3430829141,NULL,Assoc-acdm,Divorced,73.78,No,Other-service,United-States,Private
3431117093,NULL,HS-grad,Never-married,572.47,No,Machine-op-inspct,United-States,Private
3431454738,NULL,HS-grad,Separated,541.30,No,Machine-op-inspct,United-States,Private
3434174476,NULL,Some-college,Never-married,113.35,No,Sales,United-States,Private
3434462453,NULL,HS-grad,Never-married,1764.61,No,Farming-fishing,United-States,Private
3434541475,NULL,Some-college,Married-civ-spouse,139.81,No,Other-service,United-States,Private
3434742384,NULL,HS-grad,Never-married,91.19,No,Tech-support,United-States,Private
3434842315,Wholesaler,Assoc-voc,Never-married,137.25,No,Protective-serv,United-States,Local-gov
3436206620,NULL,HS-grad,Married-civ-spouse,18.33,No,Craft-repair,United-States,Private
3438735941,Personal,Bachelors,Married-civ-spouse,453.98,No,Exec-managerial,United-States,Private
3440862571,NULL,HS-grad,Married-civ-spouse,2527.47,No,Machine-op-inspct,United-States,Self-emp-not-inc
3441521197,NULL,HS-grad,Married-civ-spouse,1893.46,No,Sales,United-States,Self-emp-not-inc
3443018313,NULL,HS-grad,Married-civ-spouse,250.25,No,Adm-clerical,United-States,Private
3443099403,NULL,Masters,Married-civ-spouse,345.26,No,Prof-specialty,United-States,Private
3443892209,Wholesaler,Assoc-acdm,Married-civ-spouse,1093.04,No,Protective-serv,England,Local-gov
3445262646,Wholesaler,Doctorate,Married-civ-spouse,1351.54,No,Exec-managerial,United-States,Private
3445391089,NULL,Bachelors,Married-civ-spouse,507.26,No,Other-service,United-States,Private
3445408539,NULL,Assoc-voc,Never-married,1746.94,No,Handlers-cleaners,United-States,Private
3447918419,NULL,Some-college,Married-civ-spouse,142.49,No,Other-service,United-States,Private
3448577459,NULL,HS-grad,Divorced,240.59,No,Exec-managerial,United-States,Private
3449617426,NULL,10th,Widowed,-11.80,return,Sales,China,Private
3450726554,Wholesaler,Assoc-voc,Never-married,343.96,No,Craft-repair,Portugal,Private
3450746497,NULL,Some-college,Married-civ-spouse,488.45,No,Exec-managerial,United-States,Self-emp-inc
3454712447,NULL,Doctorate,Married-civ-spouse,218.52,No,Prof-specialty,South,Private
3455595523,Wholesaler,Bachelors,Married-civ-spouse,1627.40,No,Adm-clerical,United-States,Private
3455762286,NULL,HS-grad,Married-civ-spouse,334.85,No,Exec-managerial,United-States,Local-gov
3456803079,Wholesaler,HS-grad,Never-married,256.41,No,Other-service,United-States,Local-gov
3457232176,Wholesaler,HS-grad,Married-civ-spouse,1887.92,No,Craft-repair,United-States,Private
3460917517,NULL,Bachelors,Never-married,3.75,No,Adm-clerical,United-States,Private
3462845824,NULL,Some-college,Married-civ-spouse,782.64,No,Protective-serv,United-States,Private
3463060136,NULL,Bachelors,Married-civ-spouse,255.66,No,Craft-repair,United-States,Self-emp-not-inc
3463196091,NULL,HS-grad,Married-civ-spouse,2151.89,No,Transport-moving,United-States,Private
3463701431,NULL,Some-college,Never-married,439.84,No,Tech-support,United-States,Private
3464355630,NULL,Some-college,Married-civ-spouse,355.71,No,Craft-repair,United-States,Private
3464795679,NULL,Bachelors,Divorced,448.44,No,Prof-specialty,United-States,Private
3468359886,Wholesaler,Bachelors,Never-married,835.58,No,Exec-managerial,United-States,Private
3470928865,Personal,HS-grad,Married-civ-spouse,407.65,No,Machine-op-inspct,United-States,Private
3471211361,Personal,Assoc-acdm,Married-civ-spouse,69.12,No,Exec-managerial,United-States,Private
3471470311,NULL,Some-college,Married-civ-spouse,396.22,No,Exec-managerial,United-States,Self-emp-inc
3471736066,NULL,10th,Never-married,415.19,No,Other-service,United-States,Private
3471800191,Personal,HS-grad,Separated,110.38,No,Other-service,United-States,Private
3472072740,NULL,Some-college,Married-civ-spouse,2321.42,No,Machine-op-inspct,United-States,Private
3473586021,NULL,HS-grad,Married-civ-spouse,128.84,No,Other-service,United-States,Private
3474187617,Wholesaler,HS-grad,Married-civ-spouse,2493.84,No,Prof-specialty,United-States,Self-emp-not-inc
3474239552,NULL,Some-college,Married-civ-spouse,149.29,No,Exec-managerial,United-States,Local-gov
3474887516,NULL,HS-grad,Divorced,744.22,No,Craft-repair,United-States,Self-emp-not-inc
3475531386,NULL,HS-grad,Widowed,845.47,No,Adm-clerical,United-States,Private
3475559042,Wholesaler,Some-college,Married-civ-spouse,1574.24,No,Exec-managerial,United-States,Private
3477229264,NULL,Bachelors,Never-married,468.25,No,Prof-specialty,United-States,Self-emp-not-inc
3478059176,NULL,HS-grad,Never-married,4380.73,No,Transport-moving,United-States,Private
3478366778,Wholesaler,HS-grad,Married-civ-spouse,1245.66,No,Craft-repair,United-States,Private
3481553388,NULL,Assoc-voc,Married-civ-spouse,808.79,No,Tech-support,United-States,Self-emp-not-inc
3482354673,NULL,Some-college,Married-civ-spouse,798.12,No,Transport-moving,United-States,Private
3483751910,NULL,Masters,Married-civ-spouse,83.07,No,Prof-specialty,United-States,Private
3483869162,Wholesaler,HS-grad,Never-married,1006.25,No,Other-service,United-States,Private
3485524522,NULL,11th,Married-civ-spouse,-8.25,return,Sales,United-States,Private
3485861931,NULL,HS-grad,Married-civ-spouse,332.40,No,Sales,United-States,Private
3486805664,NULL,Bachelors,Married-civ-spouse,23.25,No,Exec-managerial,United-States,Self-emp-not-inc
3490764665,Personal,Assoc-voc,Widowed,78.79,No,Prof-specialty,United-States,Local-gov
3495157417,NULL,11th,Married-civ-spouse,31553.70,No,Machine-op-inspct,Hong,Private
3496255422,Wholesaler,Some-college,Divorced,480.45,No,Exec-managerial,United-States,Self-emp-inc
3496552434,NULL,HS-grad,Divorced,123.60,No,Adm-clerical,United-States,State-gov
3499034630,NULL,HS-grad,Married-civ-spouse,2.55,No,Sales,Ecuador,Private
3500045529,NULL,10th,Never-married,2034.22,No,Other-service,United-States,Private
3500781948,NULL,HS-grad,Widowed,301.85,No,Sales,United-States,Private
3502470061,Wholesaler,10th,Divorced,1871.64,No,Other-service,United-States,Private
3502483628,NULL,HS-grad,Never-married,46.90,No,Craft-repair,United-States,Private
3502560755,Personal,HS-grad,Married-civ-spouse,299.90,No,Transport-moving,United-States,Private
3503809138,NULL,HS-grad,Married-civ-spouse,839.61,No,Protective-serv,United-States,Private
3505738616,NULL,HS-grad,Married-civ-spouse,987.73,No,Other-service,United-States,Private
3507740374,NULL,12th,Married-civ-spouse,217.29,No,Craft-repair,United-States,Private
3508606617,NULL,5th-6th,Never-married,131.78,No,Handlers-cleaners,El-Salvador,Private
3508736702,NULL,Prof-school,Married-civ-spouse,506.76,No,Sales,United-States,Private
3509729528,NULL,HS-grad,Never-married,-2.55,return,Adm-clerical,United-States,Private
3509948805,NULL,Masters,Married-civ-spouse,922.33,No,Sales,United-States,Private
3510503674,NULL,HS-grad,Married-civ-spouse,1109.60,No,Transport-moving,United-States,Self-emp-not-inc
3512687573,Personal,Masters,Never-married,70.24,No,Exec-managerial,United-States,Private
3513045427,NULL,Some-college,Married-civ-spouse,-172.89,return,Exec-managerial,Taiwan,Self-emp-inc
3515455211,Wholesaler,HS-grad,Married-civ-spouse,1031.19,No,Machine-op-inspct,United-States,Private
3515743338,Wholesaler,7th-8th,Married-civ-spouse,249.43,No,Machine-op-inspct,Hong,Private
3516073274,Wholesaler,Doctorate,Married-civ-spouse,1063.22,No,Prof-specialty,United-States,Federal-gov
3516191258,Wholesaler,11th,Never-married,261.41,No,Protective-serv,United-States,Private
3517619701,NULL,HS-grad,Separated,297.02,No,Machine-op-inspct,United-States,Private
3520206310,NULL,Bachelors,Married-civ-spouse,168.87,No,Prof-specialty,United-States,Private
3521986878,NULL,7th-8th,Married-civ-spouse,130.82,No,Craft-repair,United-States,Self-emp-not-inc
3522971999,NULL,Assoc-acdm,Never-married,557.04,No,Sales,United-States,Private
3524859159,NULL,Some-college,Separated,129.27,No,Machine-op-inspct,United-States,Private
3526080119,NULL,HS-grad,Married-civ-spouse,3423.59,No,Craft-repair,United-States,State-gov
3526883025,NULL,HS-grad,Never-married,303.35,No,Adm-clerical,United-States,State-gov
3527359914,NULL,5th-6th,Married-spouse-absent,206.82,No,Transport-moving,El-Salvador,Private
3528005044,NULL,HS-grad,Married-civ-spouse,33.70,No,Farming-fishing,United-States,Self-emp-not-inc
3528236270,NULL,HS-grad,Divorced,345.48,No,Sales,United-States,Private
3530279036,Wholesaler,Some-college,Divorced,744.55,No,Sales,United-States,Private
3530763152,NULL,Assoc-acdm,Never-married,169.88,No,Sales,United-States,Private
3530895194,NULL,HS-grad,Married-civ-spouse,3861.00,No,Exec-managerial,United-States,Private
3531792770,NULL,Some-college,Separated,199.44,No,Exec-managerial,United-States,Private
3533328671,Wholesaler,HS-grad,Never-married,2014.08,No,Craft-repair,United-States,Private
3534148019,Personal,Some-college,Married-civ-spouse,-3.15,return,Machine-op-inspct,Philippines,Private
3534422156,NULL,HS-grad,Married-civ-spouse,401.50,No,Machine-op-inspct,United-States,Private
3534431075,NULL,HS-grad,Separated,667.73,No,Craft-repair,United-States,Private
3534473643,NULL,HS-grad,Never-married,149.19,No,Machine-op-inspct,United-States,Private
3535089950,NULL,Masters,Never-married,2282.87,No,Prof-specialty,United-States,Private
3535545839,Wholesaler,Doctorate,Married-civ-spouse,5440.12,No,Prof-specialty,United-States,State-gov
3535692678,NULL,HS-grad,Married-spouse-absent,616.11,No,Craft-repair,United-States,Private
3536801874,NULL,Some-college,Never-married,33.60,No,Adm-clerical,United-States,Private
3537570528,Wholesaler,Some-college,Never-married,3366.86,No,Sales,United-States,Private
3538946832,NULL,Some-college,Married-civ-spouse,3217.75,No,Farming-fishing,United-States,Self-emp-not-inc
3539991845,NULL,Doctorate,Married-civ-spouse,97.02,No,Prof-specialty,United-States,Private
3540203386,NULL,HS-grad,Never-married,1943.96,No,Handlers-cleaners,United-States,Private
3540837408,NULL,Bachelors,Married-civ-spouse,1683.95,No,Prof-specialty,United-States,Private
3540848284,NULL,HS-grad,Never-married,61.09,No,Other-service,United-States,Private
3541887242,NULL,HS-grad,Married-civ-spouse,478.66,No,Craft-repair,United-States,Private
3544832839,Wholesaler,Masters,Married-civ-spouse,1018.91,No,Exec-managerial,United-States,Private
3548691218,Wholesaler,Bachelors,Married-spouse-absent,493.48,No,Adm-clerical,Philippines,Local-gov
3553523676,NULL,Assoc-voc,Married-civ-spouse,148.75,No,Farming-fishing,United-States,Private
3555296228,Wholesaler,HS-grad,Never-married,465.11,No,Adm-clerical,United-States,Private
3559609051,NULL,HS-grad,Married-civ-spouse,427.99,No,Farming-fishing,United-States,Private
3560352293,NULL,HS-grad,Never-married,135.90,No,Other-service,United-States,Private
3560530290,Personal,Assoc-voc,Divorced,247.15,No,Machine-op-inspct,United-States,Private
3561511897,Personal,Some-college,Never-married,1579.95,No,Exec-managerial,United-States,Private
3562938134,NULL,HS-grad,Never-married,197.77,No,Machine-op-inspct,United-States,Private
3568204258,NULL,HS-grad,Divorced,699.05,No,Priv-house-serv,United-States,Private
3569753684,NULL,HS-grad,Married-civ-spouse,168.65,No,Craft-repair,United-States,Private
3571507817,NULL,HS-grad,Never-married,-186.35,return,Machine-op-inspct,United-States,Private
3573423293,NULL,HS-grad,Married-civ-spouse,26.84,No,Exec-managerial,United-States,Self-emp-inc
3573994976,NULL,Some-college,Divorced,134.00,No,Adm-clerical,United-States,Local-gov
3574860443,NULL,Bachelors,Married-civ-spouse,461.15,No,Sales,United-States,Self-emp-inc
3576034953,NULL,Bachelors,Married-civ-spouse,433.56,No,Prof-specialty,United-States,Local-gov
3576131840,NULL,5th-6th,Widowed,649.61,No,Sales,United-States,Private
3576584141,NULL,Some-college,Never-married,1527.44,No,Adm-clerical,Puerto-Rico,Private
3578104237,NULL,Masters,Married-civ-spouse,978.38,No,Exec-managerial,United-States,Self-emp-inc
3578604865,NULL,Some-college,Married-civ-spouse,137.70,No,Machine-op-inspct,United-States,Private
3581514768,NULL,Bachelors,Married-civ-spouse,366.91,No,Adm-clerical,United-States,State-gov
3581592981,NULL,Assoc-acdm,Married-civ-spouse,7.50,No,Tech-support,United-States,Private
3582558301,NULL,Prof-school,Married-civ-spouse,-35.40,return,Prof-specialty,United-States,Private
3582944398,NULL,Bachelors,Never-married,96.83,No,Craft-repair,United-States,Private
3583628415,Wholesaler,Some-college,Married-civ-spouse,912.70,No,Handlers-cleaners,Germany,Private
3584041785,NULL,12th,Never-married,-4.50,return,Other-service,United-States,Private
3585382791,NULL,HS-grad,Never-married,648.21,No,Machine-op-inspct,United-States,Private
3586701279,NULL,Bachelors,Never-married,1366.38,No,Prof-specialty,United-States,Private
3587238396,NULL,HS-grad,Married-civ-spouse,787.00,No,Transport-moving,United-States,Private
3587661965,NULL,12th,Never-married,726.60,No,Handlers-cleaners,United-States,Private
3589440119,Wholesaler,HS-grad,Never-married,695.10,No,Sales,United-States,Private
3589688138,NULL,HS-grad,Never-married,331.06,No,Adm-clerical,United-States,Private
3591413921,NULL,HS-grad,Never-married,573.48,No,Exec-managerial,United-States,Private
3591700683,NULL,HS-grad,Married-civ-spouse,265.31,No,Exec-managerial,United-States,Private
3591999929,NULL,Some-college,Never-married,92.80,No,Adm-clerical,United-States,Private
3592029176,NULL,HS-grad,Married-civ-spouse,673.92,No,Transport-moving,United-States,Private
3593610357,Wholesaler,Masters,Never-married,250.99,No,Exec-managerial,United-States,State-gov
3594063636,NULL,HS-grad,Separated,909.53,No,Adm-clerical,Philippines,Private
3595183566,NULL,Masters,Divorced,249.38,No,Prof-specialty,United-States,Self-emp-not-inc
3596702391,NULL,11th,Married-civ-spouse,157.55,No,Other-service,United-States,Private
3601496850,Wholesaler,HS-grad,Divorced,59.68,No,Exec-managerial,United-States,Private
3604114965,NULL,Some-college,Married-civ-spouse,135.06,No,Craft-repair,United-States,Local-gov
3605235263,NULL,Assoc-voc,Never-married,13.60,No,Craft-repair,United-States,Self-emp-not-inc
3606169005,Wholesaler,Assoc-voc,Married-civ-spouse,180.75,No,Sales,United-States,Private
3606522046,NULL,HS-grad,Married-civ-spouse,1790.00,No,Prof-specialty,United-States,Local-gov
3606553377,Wholesaler,HS-grad,Married-civ-spouse,314.96,No,Craft-repair,United-States,Private
3610099265,NULL,HS-grad,Never-married,108.86,No,Machine-op-inspct,Ecuador,Private
3610208243,Wholesaler,Some-college,Married-civ-spouse,2427.05,No,Exec-managerial,United-States,Local-gov
3610732552,NULL,Bachelors,Married-civ-spouse,613.41,No,Exec-managerial,United-States,Private
3610747566,NULL,11th,Never-married,616.67,No,Craft-repair,Mexico,Self-emp-not-inc
3611240067,NULL,Some-college,Married-civ-spouse,466.66,No,Exec-managerial,United-States,Private
3614020410,Wholesaler,HS-grad,Never-married,670.25,No,Transport-moving,United-States,Private
3615701218,NULL,Bachelors,Never-married,9.64,No,Sales,United-States,Private
3617063620,Wholesaler,HS-grad,Married-civ-spouse,260.55,No,Transport-moving,United-States,Private
3618333524,NULL,HS-grad,Married-civ-spouse,9.25,No,Craft-repair,United-States,Local-gov
3618960329,NULL,Some-college,Never-married,63.49,No,Prof-specialty,El-Salvador,Private
3619531276,NULL,HS-grad,Married-civ-spouse,347.89,No,Transport-moving,United-States,Private
3620058162,NULL,Bachelors,Divorced,207.25,No,Exec-managerial,United-States,Private
3621036510,NULL,Masters,Married-civ-spouse,1559.27,No,Exec-managerial,United-States,Federal-gov
3621056063,NULL,Doctorate,Never-married,168.00,No,Prof-specialty,United-States,Private
3621496917,NULL,Bachelors,Never-married,468.89,No,Tech-support,United-States,Private
3622012273,NULL,10th,Separated,328.57,No,Other-service,United-States,Local-gov
3622755995,NULL,Assoc-acdm,Married-civ-spouse,652.82,No,Sales,United-States,Private
3623143064,NULL,HS-grad,Married-civ-spouse,338.90,No,Craft-repair,United-States,Private
3624357458,NULL,Some-college,Never-married,241.39,No,Sales,United-States,Private
3625265110,NULL,HS-grad,Divorced,179.00,No,Exec-managerial,United-States,Private
3625426209,NULL,Bachelors,Married-civ-spouse,19.56,No,Exec-managerial,United-States,Private
3626267746,Wholesaler,Some-college,Married-civ-spouse,610.77,No,Other-service,Mexico,Private
3627550082,NULL,Some-college,Never-married,223.36,No,Sales,United-States,Private
3627861906,NULL,HS-grad,Never-married,386.68,No,Handlers-cleaners,United-States,Private
3629332534,NULL,Some-college,Married-civ-spouse,77.85,No,Prof-specialty,United-States,Private
3631472807,NULL,HS-grad,Married-spouse-absent,2860.47,No,Handlers-cleaners,Poland,Private
3635950648,NULL,Assoc-acdm,Never-married,393.45,No,Exec-managerial,United-States,Private
3636896776,NULL,Masters,Married-civ-spouse,103.80,No,Prof-specialty,United-States,Local-gov
3637570728,NULL,HS-grad,Married-civ-spouse,1239.83,No,Craft-repair,United-States,Private
3637815355,NULL,Some-college,Never-married,167.42,No,Sales,United-States,Private
3638016852,NULL,Bachelors,Married-civ-spouse,1251.29,No,Craft-repair,United-States,Private
3638585262,Personal,Masters,Married-civ-spouse,2.90,No,Exec-managerial,United-States,State-gov
3638693420,Wholesaler,Some-college,Married-civ-spouse,3991.07,No,Protective-serv,United-States,Local-gov
3639857128,NULL,HS-grad,Married-civ-spouse,104.40,No,Exec-managerial,United-States,Self-emp-inc
3640269654,NULL,Bachelors,Married-civ-spouse,215.20,No,Sales,United-States,Local-gov
3640477619,NULL,Some-college,Married-civ-spouse,354.00,No,Craft-repair,United-States,Private
3643003318,NULL,Bachelors,Divorced,174.37,No,Prof-specialty,United-States,Local-gov
3643807156,NULL,10th,Never-married,843.71,No,Sales,United-States,Private
3643900542,NULL,Some-college,Never-married,191.45,No,Adm-clerical,Jamaica,Private
3643908103,Wholesaler,Bachelors,Married-civ-spouse,240.07,No,Adm-clerical,United-States,Local-gov
3644421328,NULL,Masters,Married-civ-spouse,3029.18,No,Exec-managerial,United-States,Federal-gov
3649290234,NULL,HS-grad,Never-married,397.45,No,Adm-clerical,United-States,Private
3652545506,NULL,HS-grad,Never-married,324.16,No,Other-service,United-States,Private
3652935911,NULL,HS-grad,Divorced,480.43,No,Other-service,United-States,Private
3653238967,NULL,Masters,Married-civ-spouse,104.10,No,Exec-managerial,United-States,Private
3653836752,NULL,Bachelors,Married-civ-spouse,787.34,No,Prof-specialty,United-States,Private
3653931932,NULL,HS-grad,Married-civ-spouse,114.71,No,Machine-op-inspct,United-States,Private
3656139934,NULL,HS-grad,Divorced,1266.40,No,Craft-repair,United-States,Self-emp-not-inc
3656369399,NULL,Some-college,Separated,411.84,No,Exec-managerial,United-States,Private
3658724615,NULL,HS-grad,Separated,915.60,No,Machine-op-inspct,United-States,Federal-gov
3660208440,Personal,Masters,Married-civ-spouse,112.50,No,Exec-managerial,United-States,Private
3660905372,Wholesaler,Bachelors,Never-married,164.15,No,Sales,United-States,Private
3661220150,Wholesaler,Some-college,Separated,534.65,No,Adm-clerical,United-States,Private
3662281700,NULL,Some-college,Divorced,503.96,No,Other-service,United-States,Private
3663234889,NULL,9th,Married-civ-spouse,15.30,No,Handlers-cleaners,United-States,Private
3663852785,NULL,HS-grad,Divorced,63.30,No,Exec-managerial,United-States,Private
3665256720,NULL,Bachelors,Never-married,969.41,No,Sales,United-States,Private
3666588610,NULL,HS-grad,Divorced,16844.81,No,Other-service,United-States,Private
3666847347,NULL,Some-college,Never-married,63.67,No,Machine-op-inspct,United-States,Private
3666939802,NULL,Masters,Married-civ-spouse,-42.70,return,Prof-specialty,United-States,Self-emp-not-inc
3670441585,NULL,Masters,Married-civ-spouse,1311.66,No,Adm-clerical,United-States,Federal-gov
3670582023,NULL,Some-college,Never-married,808.39,No,Sales,United-States,Private
3671927311,NULL,11th,Divorced,50.55,No,Other-service,United-States,State-gov
3672658387,NULL,Some-college,Married-civ-spouse,354.08,No,Transport-moving,United-States,Private
3672850276,NULL,Bachelors,Married-civ-spouse,23.30,No,Prof-specialty,United-States,Private
3673198055,NULL,HS-grad,Married-civ-spouse,702.00,No,Adm-clerical,United-States,Private
3673487707,NULL,Some-college,Widowed,125.47,No,Exec-managerial,United-States,Private
3673615933,NULL,5th-6th,Never-married,134.10,No,Other-service,Cuba,Private
3673651334,Wholesaler,Some-college,Married-civ-spouse,1543.91,No,Sales,United-States,Self-emp-not-inc
3673785649,NULL,Bachelors,Married-civ-spouse,675.65,No,Craft-repair,United-States,Local-gov
3674116337,Wholesaler,9th,Divorced,777.51,No,Handlers-cleaners,United-States,Private
3676027457,NULL,Assoc-voc,Divorced,97.31,No,Other-service,United-States,Private
3676348053,NULL,HS-grad,Married-civ-spouse,-12.33,return,Farming-fishing,United-States,Self-emp-not-inc
3676380018,Wholesaler,HS-grad,Married-civ-spouse,119.15,No,Sales,United-States,Private
3678731820,Wholesaler,Bachelors,Married-civ-spouse,1263.89,No,Sales,United-States,Private
3679814191,NULL,Masters,Married-civ-spouse,240.24,No,Prof-specialty,United-States,Local-gov
3680412247,NULL,Masters,Never-married,80.40,No,Exec-managerial,United-States,Private
3681093997,NULL,Assoc-voc,Married-civ-spouse,1048.89,No,Craft-repair,United-States,Private
3686550796,NULL,1st-4th,Never-married,138.77,No,Farming-fishing,Mexico,Private
3686946511,NULL,11th,Married-civ-spouse,2485.08,No,Craft-repair,United-States,Private
3688532146,NULL,Some-college,Separated,1848.94,No,Machine-op-inspct,United-States,Private
3689622918,Wholesaler,HS-grad,Never-married,400.34,No,Other-service,United-States,Private
3689714500,NULL,HS-grad,Divorced,475.20,No,Exec-managerial,United-States,Private
3690474476,NULL,Bachelors,Never-married,141.53,No,Sales,United-States,Private
3690755346,NULL,Some-college,Never-married,1044.66,No,Sales,United-States,Private
3694052276,NULL,Some-college,Never-married,107.80,No,Other-service,United-States,Private
3694883602,NULL,HS-grad,Married-civ-spouse,271.40,No,Sales,United-States,Private
3695729000,NULL,HS-grad,Divorced,318.95,No,Handlers-cleaners,United-States,Private
3695934310,NULL,HS-grad,Divorced,195.00,No,Craft-repair,United-States,Private
3696188869,NULL,Assoc-acdm,Married-civ-spouse,274.60,No,Craft-repair,United-States,Private
3697288580,NULL,Bachelors,Married-civ-spouse,2056.92,No,Craft-repair,United-States,Private
3697396683,NULL,9th,Married-civ-spouse,673.79,No,Adm-clerical,United-States,Self-emp-inc
3697632731,NULL,Assoc-voc,Married-civ-spouse,259.82,No,Sales,United-States,Private
3698425571,NULL,HS-grad,Married-civ-spouse,67.20,No,Sales,United-States,Private
3702190471,NULL,HS-grad,Married-spouse-absent,486.43,No,Craft-repair,United-States,Private
3702881670,NULL,Masters,Divorced,62.30,No,Prof-specialty,United-States,Local-gov
3703209805,NULL,Some-college,Married-civ-spouse,22.43,No,Protective-serv,United-States,State-gov
3703277715,NULL,Some-college,Never-married,170.29,No,Machine-op-inspct,United-States,Private
3703401607,NULL,Bachelors,Never-married,250.63,No,Prof-specialty,United-States,Private
3703619903,NULL,Bachelors,Married-civ-spouse,506.60,No,Exec-managerial,United-States,Private
3703838635,NULL,HS-grad,Never-married,950.34,No,Sales,United-States,Private
3704320971,NULL,HS-grad,Divorced,240.78,No,Craft-repair,United-States,Private
3704947980,Wholesaler,HS-grad,Married-civ-spouse,514.31,No,Sales,United-States,Private
3709243049,NULL,Bachelors,Married-civ-spouse,189.14,No,Protective-serv,United-States,State-gov
3709483993,NULL,HS-grad,Divorced,82.61,No,Machine-op-inspct,United-States,Private
3709501475,NULL,HS-grad,Divorced,-25.50,return,Exec-managerial,United-States,Private
